Territorio_Code,Indicatore_Code,TipoVolontariato_Code,Anno,Valore,AmpiezzaFamiglia_Code,RisorseEconomiche_Code,Sesso_Code,AnniAttivita_Code,TipoAttivita_Code,TitoloStudio_Code,CondizioneLavorativa_Code,Eta_Code
IT,PGE15_UAPV,DIRVOL,2023,5.9,,,9.0,,,,,Y45-54
IT,PGE15_UAPV,DIRVOL,2013,7.0,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2023,5.9,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,DIRVOL,2013,5.7,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2023,6.1,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,DIRVOL,2013,3.2,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2023,3.1,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,DIRVOL,2013,5.8,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,DIRVOL,2023,4.9,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2013,7.5,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2023,5.7,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2013,7.7,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2023,4.5,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2013,8.2,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2023,5.3,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2013,11.2,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2023,6.7,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2013,11.7,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2023,7.8,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2013,9.5,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2023,11.2,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2013,4.3,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2023,4.6,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2013,8.9,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2023,6.6,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2013,7.6,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2023,4.9,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2013,6.5,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2023,4.5,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2013,7.4,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2023,4.9,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2013,8.3,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2023,6.5,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2013,9.3,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2023,7.9,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2013,7.1,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2023,7.5,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2013,2.6,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2023,3.4,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2013,7.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2023,5.8,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2013,7.5,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2023,5.3,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,ORGVOL,2013,7.1,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2023,4.5,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,ORGVOL,2013,7.8,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2023,5.1,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,ORGVOL,2013,9.7,,,9.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2023,6.6,,,9.0,,,,,Y45-54
IT,PGE15_UAPV,ORGVOL,2013,10.5,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2023,7.9,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,ORGVOL,2013,8.2,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2023,9.2,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,ORGVOL,2013,3.3,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2023,3.9,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,ORGVOL,2013,7.9,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,ORGVOL,2023,6.2,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2013,10.0,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2023,7.0,,,1.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2013,11.8,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2023,7.6,,,1.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2013,13.0,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2023,9.0,,,1.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2013,17.4,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2023,9.4,,,1.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2013,17.0,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2023,10.7,,,1.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2013,14.6,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2023,14.5,,,1.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2013,6.9,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2023,6.6,,,1.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2013,13.5,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2023,9.4,,,1.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2013,10.8,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2023,6.9,,,2.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2013,11.1,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2023,6.8,,,2.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2013,14.5,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2023,8.9,,,2.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2013,13.9,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2023,10.6,,,2.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2013,14.8,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2023,11.6,,,2.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2013,11.8,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2023,10.3,,,2.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2013,5.3,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2023,5.7,,,2.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2013,12.0,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2023,8.9,,,2.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2013,10.4,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2023,6.9,,,9.0,,,,,Y15-24
IT,PGE15_UAPV,TOTAL,2013,11.4,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2023,7.2,,,9.0,,,,,Y25-34
IT,PGE15_UAPV,TOTAL,2013,13.7,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2023,8.9,,,9.0,,,,,Y35-44
IT,PGE15_UAPV,TOTAL,2013,15.6,,,9.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2023,10.0,,,9.0,,,,,Y45-54
IT,PGE15_UAPV,TOTAL,2013,15.9,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2023,11.2,,,9.0,,,,,Y55-64
IT,PGE15_UAPV,TOTAL,2013,13.1,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2023,12.3,,,9.0,,,,,Y65-74
IT,PGE15_UAPV,TOTAL,2013,5.9,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2023,6.1,,,9.0,,,,,Y_GE75
IT,PGE15_UAPV,TOTAL,2013,12.7,,,9.0,,,,,Y_GE15
IT,PGE15_UAPV,TOTAL,2023,9.1,,,9.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2013,1379.0,,,1.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2023,1066.0,,,1.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2013,1928.0,,,1.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2023,997.0,,,1.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2013,3656.0,,,1.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2023,1252.0,,,1.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2013,4053.0,,,1.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2023,2070.0,,,1.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2013,4446.0,,,1.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2023,2424.0,,,1.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2013,4156.0,,,1.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2023,3118.0,,,1.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2013,1328.0,,,1.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2023,1471.0,,,1.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2013,20946.0,,,1.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2023,12397.0,,,1.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2013,1250.0,,,2.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2023,717.0,,,2.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2013,5035.0,,,2.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2023,1184.0,,,2.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2013,4706.0,,,2.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2023,2316.0,,,2.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2013,5518.0,,,2.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2023,3715.0,,,2.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2013,4386.0,,,2.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2023,3022.0,,,2.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2013,3289.0,,,2.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2023,2452.0,,,2.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2013,3106.0,,,2.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2023,1890.0,,,2.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2013,27289.0,,,2.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2023,15295.0,,,2.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2013,2629.0,,,9.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2023,1783.0,,,9.0,,,,,Y15-24
IT,HUA_15,DIRVOL,2013,6963.0,,,9.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2023,2181.0,,,9.0,,,,,Y25-34
IT,HUA_15,DIRVOL,2013,8362.0,,,9.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2023,3568.0,,,9.0,,,,,Y35-44
IT,HUA_15,DIRVOL,2013,9571.0,,,9.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2023,5785.0,,,9.0,,,,,Y45-54
IT,HUA_15,DIRVOL,2013,8831.0,,,9.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2023,5445.0,,,9.0,,,,,Y55-64
IT,HUA_15,DIRVOL,2013,7445.0,,,9.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2023,5569.0,,,9.0,,,,,Y65-74
IT,HUA_15,DIRVOL,2013,4433.0,,,9.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2023,3361.0,,,9.0,,,,,Y_GE75
IT,HUA_15,DIRVOL,2013,48236.0,,,9.0,,,,,Y_GE15
IT,HUA_15,DIRVOL,2023,27692.0,,,9.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2013,3118.0,,,1.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2023,2730.0,,,1.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2013,3783.0,,,1.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2023,2004.0,,,1.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2013,6066.0,,,1.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2023,2309.0,,,1.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2013,8067.0,,,1.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2023,4837.0,,,1.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2013,10600.0,,,1.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2023,6170.0,,,1.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2013,8025.0,,,1.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2023,8571.0,,,1.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2013,2693.0,,,1.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2023,3046.0,,,1.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2013,42352.0,,,1.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2023,29667.0,,,1.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2013,3392.0,,,2.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2023,2385.0,,,2.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2013,3535.0,,,2.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2023,1918.0,,,2.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2013,5595.0,,,2.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2023,2850.0,,,2.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2013,6053.0,,,2.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2023,4421.0,,,2.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2013,7532.0,,,2.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2023,5915.0,,,2.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2013,6784.0,,,2.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2023,5638.0,,,2.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2013,1811.0,,,2.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2023,3791.0,,,2.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2013,34702.0,,,2.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2023,26917.0,,,2.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2013,6509.0,,,9.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2023,5114.0,,,9.0,,,,,Y15-24
IT,HUA_15,ORGVOL,2013,7318.0,,,9.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2023,3921.0,,,9.0,,,,,Y25-34
IT,HUA_15,ORGVOL,2013,11661.0,,,9.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2023,5160.0,,,9.0,,,,,Y35-44
IT,HUA_15,ORGVOL,2013,14120.0,,,9.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2023,9258.0,,,9.0,,,,,Y45-54
IT,HUA_15,ORGVOL,2013,18132.0,,,9.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2023,12085.0,,,9.0,,,,,Y55-64
IT,HUA_15,ORGVOL,2013,14809.0,,,9.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2023,14209.0,,,9.0,,,,,Y65-74
IT,HUA_15,ORGVOL,2013,4504.0,,,9.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2023,6837.0,,,9.0,,,,,Y_GE75
IT,HUA_15,ORGVOL,2013,77053.0,,,9.0,,,,,Y_GE15
IT,HUA_15,ORGVOL,2023,56585.0,,,9.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2013,4497.0,,,1.0,,,,,Y15-24
IT,HUA_15,TOTAL,2023,3796.0,,,1.0,,,,,Y15-24
IT,HUA_15,TOTAL,2013,5711.0,,,1.0,,,,,Y25-34
IT,HUA_15,TOTAL,2023,3000.0,,,1.0,,,,,Y25-34
IT,HUA_15,TOTAL,2013,9722.0,,,1.0,,,,,Y35-44
IT,HUA_15,TOTAL,2023,3561.0,,,1.0,,,,,Y35-44
IT,HUA_15,TOTAL,2013,12120.0,,,1.0,,,,,Y45-54
IT,HUA_15,TOTAL,2023,6907.0,,,1.0,,,,,Y45-54
IT,HUA_15,TOTAL,2013,15046.0,,,1.0,,,,,Y55-64
IT,HUA_15,TOTAL,2023,8594.0,,,1.0,,,,,Y55-64
IT,HUA_15,TOTAL,2013,12182.0,,,1.0,,,,,Y65-74
IT,HUA_15,TOTAL,2023,11689.0,,,1.0,,,,,Y65-74
IT,HUA_15,TOTAL,2013,4021.0,,,1.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2023,4518.0,,,1.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2013,63298.0,,,1.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2023,42064.0,,,1.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2013,4642.0,,,2.0,,,,,Y15-24
IT,HUA_15,TOTAL,2023,3101.0,,,2.0,,,,,Y15-24
IT,HUA_15,TOTAL,2013,8570.0,,,2.0,,,,,Y25-34
IT,HUA_15,TOTAL,2023,3102.0,,,2.0,,,,,Y25-34
IT,HUA_15,TOTAL,2013,10302.0,,,2.0,,,,,Y35-44
IT,HUA_15,TOTAL,2023,5166.0,,,2.0,,,,,Y35-44
IT,HUA_15,TOTAL,2013,11571.0,,,2.0,,,,,Y45-54
IT,HUA_15,TOTAL,2023,8136.0,,,2.0,,,,,Y45-54
IT,HUA_15,TOTAL,2013,11918.0,,,2.0,,,,,Y55-64
IT,HUA_15,TOTAL,2023,8937.0,,,2.0,,,,,Y55-64
IT,HUA_15,TOTAL,2013,10073.0,,,2.0,,,,,Y65-74
IT,HUA_15,TOTAL,2023,8090.0,,,2.0,,,,,Y65-74
IT,HUA_15,TOTAL,2013,4916.0,,,2.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2023,5681.0,,,2.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2013,61991.0,,,2.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2023,42212.0,,,2.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2013,9139.0,,,9.0,,,,,Y15-24
IT,HUA_15,TOTAL,2023,6897.0,,,9.0,,,,,Y15-24
IT,HUA_15,TOTAL,2013,14281.0,,,9.0,,,,,Y25-34
IT,HUA_15,TOTAL,2023,6102.0,,,9.0,,,,,Y25-34
IT,HUA_15,TOTAL,2013,20024.0,,,9.0,,,,,Y35-44
IT,HUA_15,TOTAL,2023,8728.0,,,9.0,,,,,Y35-44
IT,HUA_15,TOTAL,2013,23691.0,,,9.0,,,,,Y45-54
IT,HUA_15,TOTAL,2023,15043.0,,,9.0,,,,,Y45-54
IT,HUA_15,TOTAL,2013,26964.0,,,9.0,,,,,Y55-64
IT,HUA_15,TOTAL,2023,17531.0,,,9.0,,,,,Y55-64
IT,HUA_15,TOTAL,2013,22254.0,,,9.0,,,,,Y65-74
IT,HUA_15,TOTAL,2023,19778.0,,,9.0,,,,,Y65-74
IT,HUA_15,TOTAL,2013,8937.0,,,9.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2023,10199.0,,,9.0,,,,,Y_GE75
IT,HUA_15,TOTAL,2013,125289.0,,,9.0,,,,,Y_GE15
IT,HUA_15,TOTAL,2023,84276.0,,,9.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2013,13.4,,,1.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2023,13.0,,,1.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2013,10.6,,,1.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2023,6.7,,,1.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2013,12.8,,,1.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2023,6.7,,,1.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2013,12.2,,,1.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2023,9.8,,,1.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2013,16.1,,,1.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2023,10.1,,,1.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2013,22.3,,,1.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2023,13.9,,,1.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2013,19.6,,,1.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2023,15.9,,,1.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2013,14.6,,,1.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2023,10.5,,,1.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2013,10.9,,,2.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2023,8.0,,,2.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2013,27.2,,,2.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2023,11.0,,,2.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2013,11.6,,,2.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2023,11.5,,,2.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2013,17.9,,,2.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2023,11.4,,,2.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2013,16.8,,,2.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2023,10.3,,,2.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2013,18.1,,,2.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2023,13.2,,,2.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2013,24.9,,,2.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2023,14.0,,,2.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2013,17.2,,,2.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2023,11.4,,,2.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2013,12.1,,,9.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2023,10.4,,,9.0,,,,,Y15-24
IT,HAUA_15,DIRVOL,2013,19.0,,,9.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2023,8.5,,,9.0,,,,,Y25-34
IT,HAUA_15,DIRVOL,2013,12.1,,,9.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2023,9.2,,,9.0,,,,,Y35-44
IT,HAUA_15,DIRVOL,2013,14.9,,,9.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2023,10.7,,,9.0,,,,,Y45-54
IT,HAUA_15,DIRVOL,2013,16.4,,,9.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2023,10.2,,,9.0,,,,,Y55-64
IT,HAUA_15,DIRVOL,2013,20.2,,,9.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2023,13.6,,,9.0,,,,,Y65-74
IT,HAUA_15,DIRVOL,2013,23.1,,,9.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2023,14.8,,,9.0,,,,,Y_GE75
IT,HAUA_15,DIRVOL,2013,16.0,,,9.0,,,,,Y_GE15
IT,HAUA_15,DIRVOL,2023,11.0,,,9.0,,,,,Y_GE15
IT,HAUA_15,ORGVOL,2013,13.6,,,1.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2023,15.9,,,1.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2013,14.0,,,1.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2023,13.9,,,1.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2013,15.3,,,1.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2023,12.2,,,1.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2013,16.3,,,1.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2023,15.9,,,1.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2013,23.9,,,1.0,,,,,Y55-64
IT,HAUA_15,ORGVOL,2023,17.9,,,1.0,,,,,Y55-64
IT,HAUA_15,ORGVOL,2013,27.8,,,1.0,,,,,Y65-74
IT,HAUA_15,ORGVOL,2023,24.5,,,1.0,,,,,Y65-74
IT,HAUA_15,ORGVOL,2013,26.8,,,1.0,,,,,Y_GE75
IT,HAUA_15,ORGVOL,2023,21.2,,,1.0,,,,,Y_GE75
IT,HAUA_15,ORGVOL,2013,19.1,,,1.0,,,,,Y_GE15
IT,HAUA_15,ORGVOL,2023,18.0,,,1.0,,,,,Y_GE15
IT,HAUA_15,ORGVOL,2013,15.3,,,2.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2023,17.5,,,2.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2013,16.0,,,2.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2023,14.3,,,2.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2013,15.4,,,2.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2023,16.6,,,2.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2013,15.5,,,2.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2023,14.6,,,2.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2013,20.8,,,2.0,,,,,Y55-64
IT,HAUA_15,ORGVOL,2023,16.2,,,2.0,,,,,Y55-64
IT,HAUA_15,ORGVOL,2013,27.9,,,2.0,,,,,Y65-74
IT,HAUA_15,ORGVOL,2023,20.9,,,2.0,,,,,Y65-74
IT,HAUA_15,ORGVOL,2013,18.4,,,2.0,,,,,Y_GE75
IT,HAUA_15,ORGVOL,2023,26.0,,,2.0,,,,,Y_GE75
IT,HAUA_15,ORGVOL,2013,18.3,,,2.0,,,,,Y_GE15
IT,HAUA_15,ORGVOL,2023,17.6,,,2.0,,,,,Y_GE15
IT,HAUA_15,ORGVOL,2013,14.4,,,9.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2023,16.6,,,9.0,,,,,Y15-24
IT,HAUA_15,ORGVOL,2013,14.9,,,9.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2023,14.1,,,9.0,,,,,Y25-34
IT,HAUA_15,ORGVOL,2013,15.3,,,9.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2023,14.3,,,9.0,,,,,Y35-44
IT,HAUA_15,ORGVOL,2013,16.0,,,9.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2023,15.2,,,9.0,,,,,Y45-54
IT,HAUA_15,ORGVOL,2013,22.5,,,9.0,,,,,Y55-64
IT,HAUA_15,ORGVOL,2023,17.0,,,9.0,,,,,Y55-64
